;Voltage_V;Capacity_mAh;Weight_g;Energy_density_Wh_kg;Imax [A];Pmax_W_kg;Volume_mm3
38;566.0999999999999;80000;284512;159.1778203;4000.0;7958.891013;130433792
39;629.0;80000;316064;159.2082616;4000.0;7960.413081;146340352
40;629.0;80000;318784;157.8498294;4000.0;7892.491468;146340352
41;188.7;96000;101184;179.0322581;4800.0;8951.612903;48117888
42;251.60000000000002;96000;133280;181.2244898;4800.0;9061.22449;62375040
43;314.5;96000;173536;173.9811912;4800.0;8699.059561;76632192
44;377.4;96000;202096;179.2732167;4800.0;8963.660834;92671488
45;188.7;108800;131648;155.9504132;5440.0;7797.520661;61333824
46;377.4;108800;246704;166.4388093;5440.0;8321.940463;121053600
47;125.80000000000001;128000;95200;169.1428571;6400.0;8457.142857;45520832
48;188.7;128000;143072;168.8212928;6400.0;8441.064639;68281248
49;251.60000000000002;128000;190672;168.9015692;6400.0;8445.078459;91041664
50;314.5;128000;233648;172.2933644;6400.0;8614.668219;113802080
51;62.900000000000006;5200;3264;100.2083333;728.0;14029.16667;1530000
52;125.80000000000001;5200;6256;104.5652174;728.0;14639.13043;3366000
0;251.60000000000002;62900;69360;228.1666667;5661.0;20535.0;43509528
1;125.80000000000001;8500;8670;123.3333333;425.0;6166.666667;4135590
2;188.7;8500;12716;126.1363636;425.0;6306.818182;5973630
3;125.80000000000001;12750;11271;142.3076923;637.5;7115.384615;5912940
4;188.7;12750;16473;146.0526316;637.5;7302.631579;8869410
5;125.80000000000001;15470;13583;143.2765957;773.5;7163.829787;6668675
6;125.80000000000001;22950;17629;163.7704918;1147.5;8188.52459;8686184
7;188.7;22950;27166;159.4148936;1147.5;7970.744681;13363360
8;125.80000000000001;22950;18496;156.09375;1147.5;7804.6875;8686184
9;188.7;22950;27455;157.7368421;1147.5;7886.842105;13363360
10;188.7;37400;43639;161.7218543;1870.0;8086.092715;21666330
11;251.60000000000002;37400;56933;165.2791878;1870.0;8263.959391;27856710
12;125.80000000000001;47600;35547;168.4552846;2380.0;8422.764228;17038284
13;188.7;47600;52309;171.7127072;2380.0;8585.635359;24054048
14;188.7;47600;52309;171.7127072;2380.0;8585.635359;24054048
15;188.7;47600;52309;171.7127072;2380.0;8585.635359;24054048
16;251.60000000000002;47600;67626;177.0940171;2380.0;8854.700855;32072064
17;377.4;47600;101439;177.0940171;2380.0;8854.700855;48108096
18;377.4;57800;138142;157.9079498;2890.0;7895.39749;63750510
19;377.4;57800;141032;154.6721311;2890.0;7733.606557;63986623
20;503.20000000000005;57800;176579;164.7135843;2890.0;8235.679214;83882250
21;125.80000000000001;68000;45084;189.7435897;3400.0;9487.179487;22992840
22;314.5;68000;125715;170.1149425;3400.0;8505.747126;53649960
23;377.4;68000;154904;165.6716418;3400.0;8283.58209;64379952
24;440.29999999999995;68000;177446;168.7296417;3400.0;8436.482085;75109944
25;503.20000000000005;68000;202878;168.6609687;3400.0;8433.048433;85839936
26;503.20000000000005;68000;205768;166.2921348;3400.0;8314.606742;85839936
27;566.0999999999999;68000;228310;168.6075949;3400.0;8430.379747;95037072
28;629.0;68000;253453;168.7571266;3400.0;8437.856328;107299920
29;629.0;68000;256343;166.854566;3400.0;8342.728298;107299920
30;377.4;68000;154904;165.6716418;3400.0;8283.58209;64379952
31;125.80000000000001;74800;59245;158.8292683;3740.0;7941.463415;27041152
32;377.4;74800;173689;162.5291181;3740.0;8126.455907;81123456
33;440.29999999999995;74800;202589;162.5677603;3740.0;8128.388017;92953960
34;629.0;74800;287266;163.7826962;3740.0;8189.134809;131825616
35;188.7;85000;100861;159.025788;4250.0;7951.289398;47322016
36;251.60000000000002;85000;134385;159.1397849;4250.0;7956.989247;62532664
37;314.5;85000;165886;161.1498258;4250.0;8057.491289;77743312
38;566.0999999999999;85000;302294;159.1778203;4250.0;7958.891013;138585904
39;629.0;85000;335818;159.2082616;4250.0;7960.413081;155486624
40;629.0;85000;338708;157.8498294;4250.0;7892.491468;155486624
41;188.7;102000;107508;179.0322581;5100.0;8951.612903;51125256
42;251.60000000000002;102000;141610;181.2244898;5100.0;9061.22449;66273480
43;314.5;102000;184382;173.9811912;5100.0;8699.059561;81421704
44;377.4;102000;214727;179.2732167;5100.0;8963.660834;98463456
45;188.7;115600;139876;155.9504132;5780.0;7797.520661;65167188
46;377.4;115600;262123;166.4388093;5780.0;8321.940463;128619450
47;125.80000000000001;136000;101150;169.1428571;6800.0;8457.142857;48365884
48;188.7;136000;152014;168.8212928;6800.0;8441.064639;72548826
49;251.60000000000002;136000;202589;168.9015692;6800.0;8445.078459;96731768
50;314.5;136000;248251;172.2933644;6800.0;8614.668219;120914710
51;62.900000000000006;5525;3468;100.2083333;773.5;14029.16667;1625625
52;125.80000000000001;5525;6647;104.5652174;773.5;14639.13043;3576375
0;251.60000000000002;66600;73440;228.1666667;5994.0;20535.0;46068912
1;125.80000000000001;9000;9180;123.3333333;450.0;6166.666667;4378860
2;188.7;9000;13464;126.1363636;450.0;6306.818182;6325020
3;125.80000000000001;13500;11934;142.3076923;675.0;7115.384615;6260760
4;188.7;13500;17442;146.0526316;675.0;7302.631579;9391140
5;125.80000000000001;16380;14382;143.2765957;819.0;7163.829787;7060950
6;125.80000000000001;24300;18666;163.7704918;1215.0;8188.52459;9197136
7;188.7;24300;28764;159.4148936;1215.0;7970.744681;14149440
8;125.80000000000001;24300;19584;156.09375;1215.0;7804.6875;9197136
9;188.7;24300;29070;157.7368421;1215.0;7886.842105;14149440
10;188.7;39600;46206;161.7218543;1980.0;8086.092715;22940820
11;251.60000000000002;39600;60282;165.2791878;1980.0;8263.959391;29495340
12;125.80000000000001;50400;37638;168.4552846;2520.0;8422.764228;18040536
13;188.7;50400;55386;171.7127072;2520.0;8585.635359;25468992
14;188.7;50400;55386;171.7127072;2520.0;8585.635359;25468992
15;188.7;50400;55386;171.7127072;2520.0;8585.635359;25468992
16;251.60000000000002;50400;71604;177.0940171;2520.0;8854.700855;33958656
17;377.4;50400;107406;177.0940171;2520.0;8854.700855;50937984
18;377.4;61200;146268;157.9079498;3060.0;7895.39749;67500540
19;377.4;61200;149328;154.6721311;3060.0;7733.606557;67750542
20;503.20000000000005;61200;186966;164.7135843;3060.0;8235.679214;88816500
21;125.80000000000001;72000;47736;189.7435897;3600.0;9487.179487;24345360
22;314.5;72000;133110;170.1149425;3600.0;8505.747126;56805840
23;377.4;72000;164016;165.6716418;3600.0;8283.58209;68167008
24;440.29999999999995;72000;187884;168.7296417;3600.0;8436.482085;79528176
25;503.20000000000005;72000;214812;168.6609687;3600.0;8433.048433;90889344
26;503.20000000000005;72000;217872;166.2921348;3600.0;8314.606742;90889344
27;566.0999999999999;72000;241740;168.6075949;3600.0;8430.379747;100627488
28;629.0;72000;268362;168.7571266;3600.0;8437.856328;113611680
29;629.0;72000;271422;166.854566;3600.0;8342.728298;113611680
30;377.4;72000;164016;165.6716418;3600.0;8283.58209;68167008
31;125.80000000000001;79200;62730;158.8292683;3960.0;7941.463415;28631808
32;377.4;79200;183906;162.5291181;3960.0;8126.455907;85895424
33;440.29999999999995;79200;214506;162.5677603;3960.0;8128.388017;98421840
34;629.0;79200;304164;163.7826962;3960.0;8189.134809;139580064
35;188.7;90000;106794;159.025788;4500.0;7951.289398;50105664
36;251.60000000000002;90000;142290;159.1397849;4500.0;7956.989247;66211056
37;314.5;90000;175644;161.1498258;4500.0;8057.491289;82316448
38;566.0999999999999;90000;320076;159.1778203;4500.0;7958.891013;146738016
39;629.0;90000;355572;159.2082616;4500.0;7960.413081;164632896
40;629.0;90000;358632;157.8498294;4500.0;7892.491468;164632896
41;188.7;108000;113832;179.0322581;5400.0;8951.612903;54132624
42;251.60000000000002;108000;149940;181.2244898;5400.0;9061.22449;70171920
43;314.5;108000;195228;173.9811912;5400.0;8699.059561;86211216
44;377.4;108000;227358;179.2732167;5400.0;8963.660834;104255424
45;188.7;122400;148104;155.9504132;6120.0;7797.520661;69000552
46;377.4;122400;277542;166.4388093;6120.0;8321.940463;136185300
47;125.80000000000001;144000;107100;169.1428571;7200.0;8457.142857;51210936
48;188.7;144000;160956;168.8212928;7200.0;8441.064639;76816404
49;251.60000000000002;144000;214506;168.9015692;7200.0;8445.078459;102421872
50;314.5;144000;262854;172.2933644;7200.0;8614.668219;128027340
51;62.900000000000006;5850;3672;100.2083333;819.0;14029.16667;1721250
52;125.80000000000001;5850;7038;104.5652174;819.0;14639.13043;3786750
0;251.60000000000002;70300;77520;228.1666667;6327.0;20535.0;48628296
1;125.80000000000001;9500;9690;123.3333333;475.0;6166.666667;4622130
2;188.7;9500;14212;126.1363636;475.0;6306.818182;6676410
3;125.80000000000001;14250;12597;142.3076923;712.5;7115.384615;6608580
4;188.7;14250;18411;146.0526316;712.5;7302.631579;9912870
5;125.80000000000001;17290;15181;143.2765957;864.5;7163.829787;7453225
6;125.80000000000001;25650;19703;163.7704918;1282.5;8188.52459;9708088
7;188.7;25650;30362;159.4148936;1282.5;7970.744681;14935520
8;125.80000000000001;25650;20672;156.09375;1282.5;7804.6875;9708088
9;188.7;25650;30685;157.7368421;1282.5;7886.842105;14935520
10;188.7;41800;48773;161.7218543;2090.0;8086.092715;24215310
11;251.60000000000002;41800;63631;165.2791878;2090.0;8263.959391;31133970
12;125.80000000000001;53200;39729;168.4552846;2660.0;8422.764228;19042788
13;188.7;53200;58463;171.7127072;2660.0;8585.635359;26883936
14;188.7;53200;58463;171.7127072;2660.0;8585.635359;26883936
15;188.7;53200;58463;171.7127072;2660.0;8585.635359;26883936
16;251.60000000000002;53200;75582;177.0940171;2660.0;8854.700855;35845248
17;377.4;53200;113373;177.0940171;2660.0;8854.700855;53767872
18;377.4;64600;154394;157.9079498;3230.0;7895.39749;71250570
19;377.4;64600;157624;154.6721311;3230.0;7733.606557;71514461
20;503.20000000000005;64600;197353;164.7135843;3230.0;8235.679214;93750750
21;125.80000000000001;76000;50388;189.7435897;3800.0;9487.179487;25697880
22;314.5;76000;140505;170.1149425;3800.0;8505.747126;59961720
23;377.4;76000;173128;165.6716418;3800.0;8283.58209;71954064
24;440.29999999999995;76000;198322;168.7296417;3800.0;8436.482085;83946408
25;503.20000000000005;76000;226746;168.6609687;3800.0;8433.048433;95938752
26;503.20000000000005;76000;229976;166.2921348;3800.0;8314.606742;95938752
27;566.0999999999999;76000;255170;168.6075949;3800.0;8430.379747;106217904
28;629.0;76000;283271;168.7571266;3800.0;8437.856328;119923440
29;629.0;76000;286501;166.854566;3800.0;8342.728298;119923440
30;377.4;76000;173128;165.6716418;3800.0;8283.58209;71954064
31;125.80000000000001;83600;66215;158.8292683;4180.0;7941.463415;30222464
32;377.4;83600;194123;162.5291181;4180.0;8126.455907;90667392
33;440.29999999999995;83600;226423;162.5677603;4180.0;8128.388017;103889720
34;629.0;83600;321062;163.7826962;4180.0;8189.134809;147334512
35;188.7;95000;112727;159.025788;4750.0;7951.289398;52889312
36;251.60000000000002;95000;150195;159.1397849;4750.0;7956.989247;69889448
37;314.5;95000;185402;161.1498258;4750.0;8057.491289;86889584
38;566.0999999999999;95000;337858;159.1778203;4750.0;7958.891013;154890128
39;629.0;95000;375326;159.2082616;4750.0;7960.413081;173779168
40;629.0;95000;378556;157.8498294;4750.0;7892.491468;173779168
41;188.7;114000;120156;179.0322581;5700.0;8951.612903;57139992
42;251.60000000000002;114000;158270;181.2244898;5700.0;9061.22449;74070360
43;314.5;114000;206074;173.9811912;5700.0;8699.059561;91000728
44;377.4;114000;239989;179.2732167;5700.0;8963.660834;110047392
45;188.7;129200;156332;155.9504132;6460.0;7797.520661;72833916
46;377.4;129200;292961;166.4388093;6460.0;8321.940463;143751150
47;125.80000000000001;152000;113050;169.1428571;7600.0;8457.142857;54055988
48;188.7;152000;169898;168.8212928;7600.0;8441.064639;81083982
49;251.60000000000002;152000;226423;168.9015692;7600.0;8445.078459;108111976
50;314.5;152000;277457;172.2933644;7600.0;8614.668219;135139970
51;62.900000000000006;6175;3876;100.2083333;864.5;14029.16667;1816875
52;125.80000000000001;6175;7429;104.5652174;864.5;14639.13043;3997125
0;251.60000000000002;74000;81600;228.1666667;6660.0;20535.0;51187680
1;125.80000000000001;10000;10200;123.3333333;500.0;6166.666667;4865400
2;188.7;10000;14960;126.1363636;500.0;6306.818182;7027800
3;125.80000000000001;15000;13260;142.3076923;750.0;7115.384615;6956400
4;188.7;15000;19380;146.0526316;750.0;7302.631579;10434600
5;125.80000000000001;18200;15980;143.2765957;910.0;7163.829787;7845500
6;125.80000000000001;27000;20740;163.7704918;1350.0;8188.52459;10219040
7;188.7;27000;31960;159.4148936;1350.0;7970.744681;15721600
8;125.80000000000001;27000;21760;156.09375;1350.0;7804.6875;10219040
9;188.7;27000;32300;157.7368421;1350.0;7886.842105;15721600
10;188.7;44000;51340;161.7218543;2200.0;8086.092715;25489800
11;251.60000000000002;44000;66980;165.2791878;2200.0;8263.959391;32772600
12;125.80000000000001;56000;41820;168.4552846;2800.0;8422.764228;20045040
13;188.7;56000;61540;171.7127072;2800.0;8585.635359;28298880
14;188.7;56000;61540;171.7127072;2800.0;8585.635359;28298880
15;188.7;56000;61540;171.7127072;2800.0;8585.635359;28298880
16;251.60000000000002;56000;79560;177.0940171;2800.0;8854.700855;37731840
17;377.4;56000;119340;177.0940171;2800.0;8854.700855;56597760
18;377.4;68000;162520;157.9079498;3400.0;7895.39749;75000600
19;377.4;68000;165920;154.6721311;3400.0;7733.606557;75278380
20;503.20000000000005;68000;207740;164.7135843;3400.0;8235.679214;98685000
21;125.80000000000001;80000;53040;189.7435897;4000.0;9487.179487;27050400
22;314.5;80000;147900;170.1149425;4000.0;8505.747126;63117600
23;377.4;80000;182240;165.6716418;4000.0;8283.58209;75741120
24;440.29999999999995;80000;208760;168.7296417;4000.0;8436.482085;88364640
25;503.20000000000005;80000;238680;168.6609687;4000.0;8433.048433;100988160
26;503.20000000000005;80000;242080;166.2921348;4000.0;8314.606742;100988160
27;566.0999999999999;80000;268600;168.6075949;4000.0;8430.379747;111808320
28;629.0;80000;298180;168.7571266;4000.0;8437.856328;126235200
29;629.0;80000;301580;166.854566;4000.0;8342.728298;126235200
30;377.4;80000;182240;165.6716418;4000.0;8283.58209;75741120
31;125.80000000000001;88000;69700;158.8292683;4400.0;7941.463415;31813120
32;377.4;88000;204340;162.5291181;4400.0;8126.455907;95439360
33;440.29999999999995;88000;238340;162.5677603;4400.0;8128.388017;109357600
34;629.0;88000;337960;163.7826962;4400.0;8189.134809;155088960
35;188.7;100000;118660;159.025788;5000.0;7951.289398;55672960
36;251.60000000000002;100000;158100;159.1397849;5000.0;7956.989247;73567840
37;314.5;100000;195160;161.1498258;5000.0;8057.491289;91462720
38;566.0999999999999;100000;355640;159.1778203;5000.0;7958.891013;163042240
39;629.0;100000;395080;159.2082616;5000.0;7960.413081;182925440
40;629.0;100000;398480;157.8498294;5000.0;7892.491468;182925440
41;188.7;120000;126480;179.0322581;6000.0;8951.612903;60147360
42;251.60000000000002;120000;166600;181.2244898;6000.0;9061.22449;77968800
43;314.5;120000;216920;173.9811912;6000.0;8699.059561;95790240
44;377.4;120000;252620;179.2732167;6000.0;8963.660834;115839360
45;188.7;136000;164560;155.9504132;6800.0;7797.520661;76667280
46;377.4;136000;308380;166.4388093;6800.0;8321.940463;151317000
47;125.80000000000001;160000;119000;169.1428571;8000.0;8457.142857;56901040
48;188.7;160000;178840;168.8212928;8000.0;8441.064639;85351560
49;251.60000000000002;160000;238340;168.9015692;8000.0;8445.078459;113802080
50;314.5;160000;292060;172.2933644;8000.0;8614.668219;142252600
51;62.900000000000006;6500;4080;100.2083333;910.0;14029.16667;1912500
52;125.80000000000001;6500;7820;104.5652174;910.0;14639.13043;4207500
0;251.60000000000002;77700;85680;228.1666667;6993.0;20535.0;53747064
1;125.80000000000001;10500;10710;123.3333333;525.0;6166.666667;5108670
2;188.7;10500;15708;126.1363636;525.0;6306.818182;7379190
3;125.80000000000001;15750;13923;142.3076923;787.5;7115.384615;7304220
4;188.7;15750;20349;146.0526316;787.5;7302.631579;10956330
5;125.80000000000001;19110;16779;143.2765957;955.5;7163.829787;8237775
6;125.80000000000001;28350;21777;163.7704918;1417.5;8188.52459;10729992
7;188.7;28350;33558;159.4148936;1417.5;7970.744681;16507680
8;125.80000000000001;28350;22848;156.09375;1417.5;7804.6875;10729992
9;188.7;28350;33915;157.7368421;1417.5;7886.842105;16507680
10;188.7;46200;53907;161.7218543;2310.0;8086.092715;26764290
11;251.60000000000002;46200;70329;165.2791878;2310.0;8263.959391;34411230
12;125.80000000000001;58800;43911;168.4552846;2940.0;8422.764228;21047292
13;188.7;58800;64617;171.7127072;2940.0;8585.635359;29713824
14;188.7;58800;64617;171.7127072;2940.0;8585.635359;29713824
15;188.7;58800;64617;171.7127072;2940.0;8585.635359;29713824
16;251.60000000000002;58800;83538;177.0940171;2940.0;8854.700855;39618432
17;377.4;58800;125307;177.0940171;2940.0;8854.700855;59427648
18;377.4;71400;170646;157.9079498;3570.0;7895.39749;78750630
19;377.4;71400;174216;154.6721311;3570.0;7733.606557;79042299
20;503.20000000000005;71400;218127;164.7135843;3570.0;8235.679214;103619250
21;125.80000000000001;84000;55692;189.7435897;4200.0;9487.179487;28402920
22;314.5;84000;155295;170.1149425;4200.0;8505.747126;66273480
23;377.4;84000;191352;165.6716418;4200.0;8283.58209;79528176
24;440.29999999999995;84000;219198;168.7296417;4200.0;8436.482085;92782872
25;503.20000000000005;84000;250614;168.6609687;4200.0;8433.048433;106037568
26;503.20000000000005;84000;254184;166.2921348;4200.0;8314.606742;106037568
27;566.0999999999999;84000;282030;168.6075949;4200.0;8430.379747;117398736
28;629.0;84000;313089;168.7571266;4200.0;8437.856328;132546960
29;629.0;84000;316659;166.854566;4200.0;8342.728298;132546960
30;377.4;84000;191352;165.6716418;4200.0;8283.58209;79528176
31;125.80000000000001;92400;73185;158.8292683;4620.0;7941.463415;33403776
32;377.4;92400;214557;162.5291181;4620.0;8126.455907;100211328
33;440.29999999999995;92400;250257;162.5677603;4620.0;8128.388017;114825480
34;629.0;92400;354858;163.7826962;4620.0;8189.134809;162843408
35;188.7;105000;124593;159.025788;5250.0;7951.289398;58456608
36;251.60000000000002;105000;166005;159.1397849;5250.0;7956.989247;77246232
37;314.5;105000;204918;161.1498258;5250.0;8057.491289;96035856
38;566.0999999999999;105000;373422;159.1778203;5250.0;7958.891013;171194352
39;629.0;105000;414834;159.2082616;5250.0;7960.413081;192071712
40;629.0;105000;418404;157.8498294;5250.0;7892.491468;192071712
41;188.7;126000;132804;179.0322581;6300.0;8951.612903;63154728
42;251.60000000000002;126000;174930;181.2244898;6300.0;9061.22449;81867240
43;314.5;126000;227766;173.9811912;6300.0;8699.059561;100579752
44;377.4;126000;265251;179.2732167;6300.0;8963.660834;121631328
45;188.7;142800;172788;155.9504132;7140.0;7797.520661;80500644
